loan_id,customer_id,branch_id,loan_type,principal,interest_rate,tenure_months,disbursed_date,due_date,status
6299,7672,65,Personal,136008.28,9.02,39,2020-12-09,2027-10-31,Default
6300,7528,63,Personal,763704.13,11.19,32,2024-08-22,2028-02-20,Default
6301,8208,27,Car,299359.46,12.61,46,2021-05-17,2027-11-25,Closed
6302,13940,67,Personal,274926.9,12.18,57,2023-07-10,2027-08-10,Active
6303,6619,36,Personal,477700.73,12.54,13,2024-08-30,2027-10-28,Active
6304,5625,9,Personal,239589.88,9.94,30,2023-10-11,2028-03-16,Default
6305,5795,5,Car,807496.06,8.32,35,2026-04-24,2028-03-12,Closed
6306,10910,32,Car,670544.78,12.47,59,2022-11-11,2028-11-24,Active
6307,11847,1,Home,961524.74,8.06,24,2021-01-09,2028-11-09,Default
6308,6495,55,Home,116970.84,11.56,58,2022-03-14,2026-10-02,Active
6309,7377,95,Personal,756372.07,10.9,58,2024-09-14,2027-11-03,Default
6310,972,67,Home,498402.45,12.67,55,2022-07-25,2027-10-26,Default
6311,12619,79,Home,548352.25,12.29,31,2024-05-16,2028-09-20,Active
6312,6473,63,Car,400788.19,10.41,36,2021-10-16,2026-09-21,Closed
6313,6769,65,Personal,608922.5,12.01,49,2023-03-23,2028-08-21,Closed
6314,14784,24,Home,820140.03,9.14,52,2025-04-18,2028-02-03,Active
6315,7068,16,Home,963728.59,11.57,34,2024-05-20,2028-08-07,Active
6316,11648,33,Car,179977.92,10.46,13,2020-12-12,2027-11-24,Active
6317,9379,50,Personal,571049.52,12.15,50,2021-07-25,2028-07-18,Default
6318,6315,33,Car,973901.14,9.98,60,2025-12-26,2028-12-23,Closed
6319,6931,60,Personal,382963.91,12.66,48,2021-10-12,2027-10-20,Closed
6320,12893,12,Car,342394.89,12.8,36,2023-03-13,2028-01-27,Active
6321,3505,57,Personal,358586.09,10.22,14,2026-03-21,2027-04-06,Closed
6322,2327,81,Personal,919052.86,9.73,37,2023-12-30,2027-12-29,Closed
6323,5241,90,Home,71082.45,13.0,26,2023-03-30,2027-01-09,Default
6324,5029,60,Car,511119.68,8.46,42,2021-09-23,2026-11-15,Active
6325,3840,100,Home,147845.51,12.3,27,2025-05-14,2026-08-14,Active
6326,1115,35,Car,521268.22,9.7,60,2023-06-27,2027-09-02,Default
6327,475,68,Personal,116718.75,9.52,15,2024-07-26,2026-08-05,Active
6328,11741,53,Home,437983.45,12.01,19,2024-12-05,2028-09-16,Active
6329,13486,42,Car,752276.12,8.12,27,2021-12-28,2028-05-25,Closed
6330,14147,15,Personal,938744.71,8.18,25,2021-12-24,2027-10-09,Closed
6331,7869,6,Home,455300.46,11.01,51,2021-03-19,2026-10-31,Closed
6332,5302,77,Car,900995.69,9.27,29,2022-12-28,2027-03-14,Closed
6333,2477,13,Home,874622.75,8.24,44,2023-12-22,2028-08-25,Closed
6334,13293,22,Home,363759.5,9.06,24,2021-10-22,2027-09-18,Closed
6335,10862,96,Personal,865559.85,11.74,43,2024-09-01,2026-10-07,Closed
6336,8229,47,Home,618405.17,8.26,46,2025-07-07,2028-10-28,Active
6337,567,86,Personal,822900.88,12.09,15,2021-08-01,2027-03-25,Default
6338,1525,93,Personal,226662.82,10.15,24,2024-06-14,2028-06-22,Active
6339,4069,97,Car,405314.35,9.84,37,2021-05-23,2028-02-22,Active
6340,7398,57,Car,258153.14,12.52,30,2022-01-03,2027-02-28,Active
6341,11739,1,Car,263970.47,8.79,46,2023-01-21,2026-08-17,Active
6342,574,86,Personal,265776.89,9.95,33,2023-08-05,2028-04-06,Closed
6343,14960,65,Personal,238731.04,8.16,22,2024-04-30,2026-09-29,Active
6344,11631,61,Home,613448.43,10.09,55,2024-04-15,2028-07-25,Active
6345,9740,38,Home,840505.78,12.12,36,2025-12-31,2027-09-25,Default
6346,13659,7,Personal,178075.19,12.73,31,2025-01-27,2027-02-03,Active
6347,460,72,Car,712986.83,8.85,37,2025-05-02,2027-09-06,Closed
6348,10572,57,Personal,497456.96,11.05,45,2021-03-24,2028-01-24,Active
6349,6857,15,Personal,326752.01,11.45,34,2021-12-05,2027-02-06,Active
6350,8726,33,Home,446455.36,8.6,31,2024-10-28,2027-03-06,Active
6351,13489,5,Home,964405.46,9.39,30,2026-01-16,2028-06-08,Closed
6352,6461,41,Personal,996714.21,9.68,12,2022-02-15,2028-02-17,Default
6353,3899,65,Home,609403.18,8.44,38,2021-07-06,2027-10-05,Default
6354,10827,9,Personal,75272.59,10.48,33,2024-06-20,2026-10-11,Active
6355,3173,70,Home,242634.18,11.38,50,2021-07-11,2027-12-28,Default
6356,8967,68,Personal,111414.17,9.54,15,2025-03-24,2028-03-29,Closed
6357,11271,65,Car,217898.31,11.7,18,2024-01-15,2027-06-16,Closed
6358,7459,4,Personal,178485.92,11.23,23,2025-08-08,2028-01-09,Active
6359,5932,95,Home,280782.01,8.05,17,2023-05-17,2027-12-30,Default
6360,13500,93,Home,507216.41,12.42,22,2025-01-28,2026-11-28,Default
6361,981,100,Car,606550.71,11.81,37,2024-05-09,2027-03-05,Default
6362,10075,69,Personal,293061.08,10.24,13,2023-05-20,2028-04-11,Active
6363,9336,75,Car,510682.57,13.0,59,2022-09-26,2027-10-15,Active
6364,10613,32,Car,415737.12,8.45,54,2025-10-05,2028-08-19,Active
6365,12721,9,Home,787209.51,11.22,58,2026-03-09,2028-09-01,Default
6366,2418,81,Home,836578.03,12.94,29,2026-02-14,2027-12-24,Default
6367,10222,26,Car,464512.03,9.02,26,2021-12-06,2027-10-01,Default
6368,1564,24,Personal,67997.15,9.71,46,2025-08-08,2027-07-14,Default
6369,7529,77,Home,515054.34,10.83,41,2025-02-20,2028-10-04,Closed
6370,1554,96,Car,892471.79,8.36,45,2023-07-16,2028-12-09,Active
6371,2319,32,Car,789790.92,12.65,41,2023-10-13,2028-10-14,Default
6372,213,14,Personal,791981.67,8.96,38,2021-08-03,2028-10-21,Active
6373,728,27,Car,86611.1,9.01,54,2024-06-09,2026-08-14,Closed
6374,4313,39,Personal,467234.12,12.05,27,2023-04-25,2027-04-28,Closed
6375,5014,44,Car,833890.6,9.96,43,2025-12-02,2027-10-03,Default
6376,11090,74,Home,346578.82,8.97,56,2023-09-30,2027-09-15,Closed
6377,6628,87,Personal,748071.81,9.6,14,2025-02-12,2028-10-10,Closed
6378,1828,64,Personal,635454.72,10.31,14,2021-08-23,2027-08-26,Active
6379,6558,60,Home,686074.54,11.15,12,2024-11-14,2028-02-27,Default
6380,9257,90,Car,608131.17,11.8,60,2025-11-25,2027-02-22,Active
6381,6144,72,Personal,565844.4,8.36,59,2023-01-30,2026-12-05,Closed
6382,6187,11,Home,639283.55,8.06,20,2023-01-18,2028-04-07,Active
6383,13619,73,Home,765259.02,9.0,16,2025-09-21,2027-08-29,Closed
6384,9232,66,Personal,633604.25,11.75,23,2021-04-24,2028-05-08,Default
6385,14137,65,Personal,527446.09,11.33,60,2024-04-29,2027-10-18,Default
6386,7668,48,Home,401698.11,8.07,42,2026-04-11,2027-03-24,Closed
6387,1715,88,Car,414127.29,10.45,41,2024-09-02,2028-12-06,Default
6388,5778,59,Car,461715.28,10.75,16,2023-11-15,2027-04-29,Active
6389,10225,93,Home,353065.21,10.22,54,2026-01-24,2027-04-30,Closed
6390,3901,46,Home,355833.78,9.43,35,2022-05-26,2027-09-07,Closed
6391,3551,91,Home,864754.68,10.93,37,2021-11-02,2027-03-30,Closed
6392,160,19,Car,381530.1,8.85,34,2022-07-09,2028-01-28,Closed
6393,10408,22,Personal,482336.0,9.35,14,2023-08-02,2028-02-11,Default
6394,508,26,Car,893519.76,10.23,26,2025-08-04,2028-10-30,Default
6395,8109,75,Home,324610.78,9.09,30,2023-02-05,2027-07-18,Default
6396,258,100,Personal,661792.16,9.61,60,2023-04-11,2028-06-10,Default
6397,10313,34,Home,83897.4,11.52,24,2026-01-14,2028-10-27,Default
6398,12298,25,Personal,756378.0,11.84,47,2025-02-06,2028-07-09,Active
6399,7935,90,Car,214485.72,9.73,39,2024-12-01,2028-08-06,Closed
6400,2259,22,Car,919519.1,8.95,52,2022-08-06,2026-11-01,Default
6401,14448,59,Home,562773.08,11.34,59,2022-12-30,2026-11-16,Active
6402,12462,46,Personal,599903.5,12.38,48,2021-10-24,2028-01-14,Active
6403,10034,78,Car,420984.42,11.75,21,2021-11-02,2027-07-30,Active
6404,9304,95,Home,946433.03,8.47,36,2023-04-09,2028-06-15,Closed
6405,8722,1,Car,865975.65,10.17,14,2023-12-08,2028-03-13,Default
6406,14050,63,Personal,784374.25,13.0,50,2023-02-23,2027-08-30,Active
6407,3749,91,Car,525157.28,9.24,60,2022-07-17,2028-05-07,Default
6408,7085,72,Personal,279180.94,8.84,48,2021-06-25,2027-04-24,Default
6409,5255,49,Home,600856.55,8.64,41,2026-02-15,2027-11-11,Active
6410,3080,58,Car,571091.85,12.35,51,2025-02-19,2028-10-28,Closed
6411,7745,52,Home,148809.48,8.41,42,2023-12-16,2027-05-31,Closed
6412,8047,42,Home,211887.12,8.72,46,2023-07-25,2028-12-12,Closed
6413,8801,48,Personal,933785.1,10.61,22,2024-09-30,2027-10-25,Default
6414,5721,52,Personal,806419.58,9.4,19,2025-03-19,2028-10-03,Default
6415,198,67,Personal,906690.16,12.09,18,2022-01-14,2028-06-21,Active
6416,10488,75,Home,506464.83,9.44,13,2021-08-09,2027-09-19,Active
6417,4096,53,Car,599553.49,12.19,58,2020-11-13,2028-04-16,Active
6418,10687,48,Car,979547.67,12.33,54,2024-10-31,2026-08-06,Closed
6419,7046,92,Personal,353054.38,10.3,13,2023-10-13,2027-02-06,Closed
6420,12883,21,Personal,928951.94,11.86,19,2021-02-13,2027-04-06,Default
6421,5548,79,Personal,144426.04,10.62,59,2023-03-30,2028-07-20,Active
6422,3899,72,Car,940173.84,9.99,60,2025-05-10,2027-11-10,Active
6423,11408,34,Home,903254.65,12.59,12,2025-03-21,2027-10-16,Active
6424,10675,55,Personal,604893.73,10.22,59,2021-12-11,2027-05-19,Default
6425,3186,42,Car,582676.91,12.53,58,2025-07-30,2028-05-06,Default
6426,14676,58,Car,156899.36,8.9,58,2021-05-27,2027-08-25,Active
6427,7118,54,Personal,725877.6,11.75,45,2023-09-03,2027-09-19,Active
6428,6227,90,Home,918630.52,10.76,51,2021-04-03,2028-04-17,Default
6429,5280,59,Home,322747.16,9.99,16,2023-05-16,2028-10-20,Default
6430,8022,5,Home,218716.41,11.87,13,2023-07-02,2027-03-20,Active
6431,14809,97,Personal,709279.58,12.6,33,2024-07-26,2027-10-10,Active
6432,9413,55,Car,749058.28,8.43,43,2023-02-16,2028-01-04,Active
6433,6490,37,Personal,745200.14,12.18,49,2021-03-27,2027-07-15,Closed
6434,377,86,Home,376344.52,8.62,45,2021-06-20,2028-04-18,Closed
6435,5743,10,Car,885456.43,12.04,21,2024-12-09,2028-03-08,Default
6436,4703,83,Car,245921.45,12.03,45,2022-12-06,2027-09-16,Closed
6437,14540,54,Home,125222.51,10.33,54,2025-02-03,2027-05-02,Active
6438,9602,29,Home,373104.18,10.87,60,2024-12-23,2028-07-16,Closed
6439,7787,57,Home,492839.37,9.09,29,2023-10-05,2028-08-15,Closed
6440,14892,43,Personal,341968.14,9.87,29,2021-01-17,2027-09-13,Active
6441,4948,59,Personal,602638.45,8.64,31,2022-12-07,2027-05-17,Closed
6442,7968,23,Car,96570.63,12.94,47,2022-01-24,2028-05-25,Default
6443,12732,19,Personal,298533.02,8.84,25,2025-02-02,2027-05-30,Default
6444,2739,40,Home,865331.16,8.54,32,2024-10-27,2026-08-30,Closed
6445,6054,75,Home,199985.48,8.42,60,2024-01-16,2028-03-26,Closed
6446,1991,41,Home,676750.23,10.45,51,2024-05-09,2028-08-15,Closed
6447,5992,3,Personal,712912.86,11.74,31,2021-01-09,2027-12-14,Closed
6448,3932,88,Personal,768135.85,12.22,28,2021-08-13,2028-10-15,Active
6449,13570,7,Personal,699617.13,9.53,60,2022-02-11,2028-12-10,Closed
6450,10005,66,Home,715867.74,11.61,28,2026-01-11,2027-11-23,Active
6451,591,43,Home,937138.75,8.52,25,2022-01-11,2028-07-01,Active
6452,360,31,Personal,710855.72,10.36,34,2020-12-15,2028-03-10,Default
6453,13573,30,Personal,467100.56,12.63,42,2025-05-14,2028-05-12,Default
6454,14237,70,Home,672071.62,12.18,47,2026-02-16,2028-07-06,Default
6455,2128,39,Personal,108189.12,11.9,14,2024-09-07,2028-02-25,Closed
6456,6344,70,Car,546952.76,12.11,44,2024-08-18,2028-02-26,Closed
6457,9427,56,Personal,305821.84,9.6,31,2022-05-04,2027-03-26,Default
6458,7679,38,Home,662236.66,12.74,50,2020-12-08,2027-05-06,Active
6459,8329,7,Personal,259531.5,11.76,21,2024-02-08,2028-11-18,Default
6460,11485,50,Home,103605.67,11.25,41,2021-07-23,2028-05-19,Default
6461,4738,8,Personal,205002.58,9.37,15,2022-12-17,2027-12-30,Closed
6462,8113,23,Car,578319.1,8.52,23,2021-03-12,2027-10-20,Active
6463,10330,62,Home,489785.66,10.2,27,2025-12-10,2027-08-19,Default
6464,9773,68,Personal,214756.98,10.0,31,2022-05-10,2028-08-09,Default
6465,7609,36,Car,61331.18,9.98,16,2025-10-22,2027-12-07,Active
6466,8353,27,Car,894713.3,10.95,47,2021-10-08,2027-01-11,Closed
6467,5041,77,Personal,202424.24,10.35,23,2023-02-20,2026-09-15,Default
6468,11469,90,Home,302807.45,8.16,15,2024-08-23,2027-04-25,Default
6469,10107,73,Home,378409.8,11.88,16,2023-04-05,2027-04-24,Default
6470,10271,44,Car,847305.38,8.08,51,2022-03-18,2027-05-01,Active
6471,4333,62,Home,289939.27,8.93,36,2021-10-18,2028-09-15,Closed
6472,1765,77,Home,144180.05,9.68,45,2026-01-23,2026-12-23,Active
6473,567,67,Car,975084.36,11.36,35,2021-05-03,2027-06-23,Default
6474,979,72,Car,421084.99,12.38,58,2024-02-02,2028-04-09,Active
6475,8167,13,Home,839568.17,8.67,26,2022-02-07,2027-08-27,Default
6476,6815,30,Car,714950.24,8.22,59,2025-11-08,2027-09-04,Default
6477,1105,7,Home,118445.09,9.7,57,2024-06-30,2027-01-05,Default
6478,3049,39,Home,865746.36,11.67,57,2025-07-23,2028-12-19,Default
6479,2153,80,Home,811386.35,9.49,31,2023-07-18,2027-09-17,Default
6480,5204,97,Car,745176.8,12.03,32,2024-12-14,2026-11-10,Default
6481,1442,99,Car,755680.74,12.5,59,2022-11-11,2029-01-02,Default
6482,14191,98,Personal,228785.78,10.39,54,2022-10-09,2027-07-15,Active
6483,12347,65,Home,790153.3,10.95,41,2023-08-11,2026-12-18,Closed
6484,1,19,Car,306858.02,11.37,47,2024-08-16,2027-08-11,Active
6485,331,83,Personal,663414.84,11.49,18,2024-05-10,2028-02-18,Active
6486,12104,90,Home,161205.18,10.77,16,2021-10-08,2026-11-18,Active
6487,14631,29,Car,131045.38,10.94,12,2021-12-04,2027-12-20,Closed
6488,4343,52,Personal,435750.44,10.63,35,2021-03-17,2027-07-11,Active
6489,2799,45,Home,775234.98,12.45,56,2021-05-02,2028-10-01,Default
6490,12698,87,Home,63136.24,8.8,55,2024-08-19,2028-05-06,Active
6491,9245,67,Personal,608651.35,12.24,40,2023-07-08,2028-07-20,Active
6492,6582,81,Home,932929.67,9.81,53,2022-05-23,2028-03-14,Default
6493,1845,62,Home,851771.84,9.71,48,2024-07-09,2029-01-06,Default
6494,5998,27,Car,242462.74,8.84,55,2022-01-24,2028-07-13,Default
6495,4489,14,Personal,610341.13,8.22,36,2023-12-04,2028-05-03,Closed
6496,12727,23,Car,800546.04,12.16,48,2026-03-02,2027-01-25,Closed
6497,14762,4,Personal,254373.11,11.43,14,2021-10-28,2028-06-15,Closed
6498,3512,92,Home,242201.44,8.16,57,2024-02-05,2028-02-28,Closed
6499,4533,29,Personal,632497.39,11.4,38,2022-05-01,2027-08-20,Active
6500,14606,37,Home,878293.47,8.62,27,2021-10-15,2026-08-02,Active
6501,13639,4,Home,385221.3,9.11,29,2023-11-01,2026-08-27,Default
6502,11312,16,Home,457899.45,8.45,54,2021-04-25,2027-05-08,Default
6503,13616,34,Personal,277664.5,12.56,24,2024-11-30,2026-11-11,Closed
6504,4286,45,Car,211595.28,11.99,42,2021-06-19,2028-08-29,Closed
6505,11901,41,Personal,360484.95,12.58,32,2026-03-22,2028-02-21,Active
6506,8679,21,Car,743738.81,9.43,14,2025-06-11,2028-04-10,Closed
6507,13366,85,Car,946956.89,12.0,35,2024-03-26,2027-01-27,Active
6508,5469,71,Personal,967052.31,11.51,35,2021-09-26,2026-12-11,Closed
6509,14631,25,Car,76847.38,12.08,46,2025-06-19,2027-07-11,Closed
6510,6664,72,Car,215655.19,9.75,56,2023-06-18,2027-10-31,Default
6511,14663,21,Home,90818.95,12.92,37,2022-06-25,2027-05-30,Active
6512,12161,68,Home,575838.77,12.81,51,2025-07-09,2027-04-08,Closed
6513,8931,78,Personal,814703.05,10.16,54,2024-07-13,2028-04-11,Active
6514,13753,88,Personal,972930.28,10.62,42,2025-09-18,2028-06-09,Closed
6515,3995,50,Personal,84188.14,12.02,14,2025-12-24,2027-02-24,Closed
6516,933,80,Car,275509.13,11.61,46,2024-02-09,2028-06-07,Active
6517,6406,35,Personal,943140.7,8.17,31,2021-10-02,2028-12-27,Default
6518,7708,84,Car,202082.98,9.75,24,2024-05-29,2027-06-02,Active
6519,9798,27,Home,407257.29,8.33,28,2023-11-21,2028-07-03,Default
6520,13205,49,Car,553682.37,13.0,52,2021-04-29,2027-06-09,Closed
6521,5124,19,Home,442107.92,9.03,35,2026-01-22,2027-08-01,Closed
6522,2055,28,Home,169023.62,11.4,57,2025-03-08,2028-10-11,Active
6523,2450,15,Home,462703.27,10.37,12,2021-10-25,2028-08-21,Active
6524,12866,53,Car,656594.75,9.23,17,2020-12-01,2027-09-09,Default
6525,5249,69,Car,107147.01,9.66,26,2024-11-02,2027-03-25,Default
6526,3044,3,Home,359742.77,9.11,55,2024-02-04,2027-08-10,Closed
6527,11527,43,Personal,581969.93,12.16,27,2025-10-19,2027-04-09,Closed
6528,10769,12,Personal,530534.05,12.98,55,2023-03-16,2027-01-24,Default
6529,3153,9,Personal,224695.09,8.76,53,2022-03-31,2027-08-15,Active
6530,8716,24,Car,525734.65,10.08,30,2024-01-09,2026-09-19,Active
6531,1815,2,Car,957625.31,11.24,13,2025-07-01,2028-06-19,Default
6532,4684,34,Home,257031.73,12.69,55,2024-12-19,2027-11-03,Closed
6533,12133,61,Car,221034.94,11.84,19,2025-03-25,2027-04-16,Closed
6534,5646,31,Home,537538.53,11.83,23,2023-02-10,2027-01-27,Active
6535,3085,9,Home,374607.52,12.5,16,2023-09-05,2028-06-18,Active
6536,2070,68,Personal,655185.52,9.68,47,2021-10-15,2027-03-14,Default
6537,6035,3,Car,964631.62,9.67,48,2023-10-15,2028-04-21,Active
6538,6150,9,Personal,645984.79,10.08,24,2021-01-21,2028-07-16,Closed
6539,13355,42,Car,477651.41,10.39,44,2024-06-10,2028-07-21,Active
6540,5705,22,Car,63790.52,9.44,19,2023-07-05,2028-01-04,Closed
6541,9572,49,Personal,918769.09,8.25,36,2024-03-12,2028-06-06,Closed
6542,11495,54,Personal,909831.49,10.54,55,2020-11-27,2027-04-05,Closed
6543,6134,42,Car,144678.54,10.08,20,2025-07-11,2027-01-08,Active
6544,367,83,Home,827142.14,8.63,55,2024-03-23,2026-11-07,Active
6545,1389,22,Personal,148785.12,9.44,44,2021-07-03,2027-08-05,Default
6546,12817,54,Personal,453515.8,9.67,35,2026-04-02,2027-08-18,Default
6547,5702,21,Home,94746.61,8.87,40,2023-10-30,2028-09-22,Closed
6548,1756,98,Car,671651.78,12.78,44,2023-03-05,2028-12-25,Default
6549,13633,84,Home,57744.58,10.21,40,2024-12-18,2026-10-29,Closed
6550,3141,52,Home,629733.85,10.08,57,2021-11-14,2027-09-26,Active
6551,12247,2,Car,814630.24,12.39,56,2024-08-20,2028-04-14,Closed
6552,2223,69,Car,90152.3,9.81,12,2026-02-20,2028-08-13,Active
6553,3020,1,Personal,497511.72,9.28,19,2020-11-21,2028-11-11,Closed
6554,12346,24,Car,182365.54,10.73,52,2023-11-14,2027-10-08,Closed
6555,14981,47,Car,485060.77,12.44,60,2021-10-25,2027-08-10,Default
6556,12838,1,Home,215812.98,11.65,20,2023-11-13,2027-11-21,Default
6557,9857,63,Personal,826723.8,9.04,34,2024-05-02,2027-10-26,Closed
6558,1341,24,Personal,786568.93,11.09,16,2024-10-05,2026-10-24,Active
6559,13308,15,Car,185289.13,11.19,60,2023-07-28,2028-10-07,Default
6560,1798,11,Car,843410.19,10.97,57,2025-10-25,2028-07-09,Default
6561,8952,48,Personal,567726.7,8.13,35,2024-11-07,2026-11-15,Default
6562,4335,63,Car,780641.23,11.98,43,2025-09-08,2027-04-03,Active
6563,2321,28,Car,813317.49,9.07,13,2022-02-21,2027-08-29,Active
6564,3509,17,Car,241657.04,9.15,47,2021-10-24,2027-02-12,Active
6565,2260,23,Personal,167617.58,8.64,44,2023-04-11,2028-07-31,Closed
6566,12663,67,Car,875577.56,8.62,47,2023-04-09,2028-11-10,Default
6567,114,29,Car,149821.28,9.48,59,2021-04-21,2026-12-29,Default
6568,7903,91,Home,575092.17,9.45,17,2023-04-28,2027-10-04,Default
6569,12963,27,Personal,721510.63,9.73,26,2022-03-02,2026-10-19,Closed
6570,701,99,Car,305262.13,11.24,43,2022-10-24,2026-08-11,Closed
6571,1709,8,Home,363197.73,11.23,45,2022-07-07,2027-10-09,Closed
6572,14515,26,Home,263765.63,8.18,33,2021-02-25,2028-09-02,Default
6573,1933,31,Car,707712.64,9.11,53,2022-12-05,2027-02-10,Default
6574,4768,20,Personal,355471.89,9.94,47,2023-06-11,2027-11-14,Default
6575,6626,17,Car,77085.67,11.07,21,2022-06-17,2027-11-11,Closed
6576,7593,50,Car,638395.07,8.89,60,2022-12-15,2026-09-04,Default
6577,12734,79,Car,893971.55,11.69,54,2021-05-21,2028-02-20,Default
6578,4210,29,Home,708817.78,10.7,15,2024-03-19,2027-09-13,Closed
6579,1301,42,Car,788381.19,11.13,19,2025-10-02,2027-07-06,Active
6580,9865,72,Personal,490255.59,8.58,22,2023-08-18,2026-08-31,Active
6581,7502,94,Car,584921.79,8.42,22,2025-09-11,2027-03-01,Closed
6582,83,31,Personal,485164.12,10.11,13,2022-05-30,2026-09-15,Default
6583,6286,56,Home,726467.36,10.78,46,2021-10-10,2027-11-19,Default
6584,12679,32,Car,794805.26,11.74,29,2022-04-12,2027-09-16,Closed
6585,11040,35,Car,687020.78,12.9,14,2025-04-08,2028-12-17,Default
6586,8727,22,Home,398965.94,10.7,35,2023-12-14,2028-07-21,Closed
6587,12877,85,Car,580677.82,9.54,47,2023-03-23,2027-06-05,Closed
6588,5053,1,Car,520782.46,10.73,18,2024-03-12,2028-03-29,Default
6589,5466,97,Home,696170.42,8.83,50,2024-09-15,2027-03-23,Active
6590,4902,82,Car,301081.33,12.07,14,2026-02-22,2028-01-25,Default
6591,4465,85,Personal,69223.5,12.68,30,2025-01-05,2027-08-14,Active
6592,9345,15,Personal,507341.43,10.2,16,2023-05-29,2026-09-03,Default
6593,13327,89,Home,212122.12,10.11,13,2025-10-05,2026-12-14,Active
6594,8474,58,Home,227495.99,9.19,48,2021-08-08,2027-11-04,Closed
6595,9001,36,Home,86571.5,12.34,49,2023-12-21,2027-12-31,Closed
6596,5777,19,Personal,742923.5,8.65,35,2024-07-23,2028-05-12,Active
6597,5559,48,Home,688855.59,11.1,37,2022-01-16,2028-02-07,Default
6598,12591,67,Home,671950.73,12.13,39,2022-03-31,2026-08-08,Default
6599,8746,7,Car,766411.82,10.34,44,2021-02-08,2028-03-06,Default
6600,2939,37,Personal,230628.46,9.47,44,2021-07-17,2026-10-06,Default
6601,8592,81,Personal,618587.52,10.29,38,2024-02-07,2026-08-14,Closed
6602,6589,89,Home,364326.12,11.16,47,2023-08-30,2027-09-26,Closed
6603,9067,98,Car,786683.02,9.67,15,2026-04-14,2028-04-28,Closed
6604,4186,44,Car,560181.37,11.83,51,2024-08-11,2027-03-08,Closed
6605,13,7,Car,976915.22,9.68,29,2020-11-08,2028-01-04,Closed
6606,3517,58,Home,788069.99,10.32,55,2024-05-23,2027-10-20,Active
6607,923,46,Home,718083.9,9.49,57,2021-05-22,2026-08-21,Default
6608,1610,63,Home,101863.6,10.71,59,2023-10-02,2027-11-08,Active
6609,7290,16,Personal,393040.39,8.02,58,2021-05-11,2028-06-04,Default
6610,2093,65,Car,745451.19,12.59,26,2024-04-20,2028-02-21,Active
6611,4410,30,Personal,202631.55,10.9,44,2023-08-05,2026-08-04,Closed
6612,388,58,Personal,197854.27,11.01,31,2025-07-24,2027-05-07,Active
6613,5590,69,Home,362516.03,10.64,15,2023-12-23,2027-04-21,Default
6614,8831,42,Personal,284432.56,10.42,30,2022-04-15,2028-07-18,Closed
6615,3949,98,Car,398602.23,10.59,54,2022-05-23,2027-09-28,Active
6616,14085,88,Home,369985.41,12.93,13,2021-03-07,2026-11-26,Default
6617,273,87,Home,791673.61,12.09,15,2024-11-01,2027-11-25,Closed
6618,11440,67,Personal,802129.5,9.07,35,2021-06-03,2027-01-08,Closed
6619,3677,94,Personal,457977.72,10.81,33,2020-12-26,2027-06-06,Active
6620,11861,42,Car,942635.91,8.68,24,2024-12-19,2028-04-26,Closed
