transaction_id,account_id,transaction_type,amount,balance_after,transaction_date,channel,merchant,description
9937,3186,Debit,4743.97,345222.3,2024-01-30 06:02:32.565070,Branch,Merchant_75,Transaction_9937
9938,8570,Debit,5014.42,410574.86,2021-06-02 06:02:32.565073,Online,,Transaction_9938
9939,12550,Credit,2705.34,436137.52,2022-12-23 06:02:32.565077,ATM,Merchant_282,Transaction_9939
9940,5080,Credit,1146.59,118896.16,2022-07-30 06:02:32.565080,ATM,Merchant_285,Transaction_9940
9941,9802,Credit,4939.08,17675.77,2024-05-08 06:02:32.565083,UPI,Merchant_191,Transaction_9941
9942,9901,Debit,7564.44,281356.57,2022-12-19 06:02:32.565087,Online,Merchant_125,Transaction_9942
9943,13462,Debit,3332.44,285299.1,2022-01-28 06:02:32.565093,Online,Merchant_16,Transaction_9943
9944,7541,Credit,1766.37,278801.46,2021-11-28 06:02:32.565097,UPI,Merchant_421,Transaction_9944
9945,14879,Credit,7245.87,451581.55,2022-05-13 06:02:32.565100,UPI,,Transaction_9945
9946,2295,Debit,9303.17,38817.05,2022-03-02 06:02:32.565103,Online,Merchant_189,Transaction_9946
9947,6229,Debit,1467.88,489538.09,2025-08-09 06:02:32.565106,Branch,Merchant_41,Transaction_9947
9948,11581,Credit,7928.38,411313.78,2026-02-22 06:02:32.565109,UPI,Merchant_361,Transaction_9948
9949,9941,Credit,7106.26,468643.93,2024-03-30 06:02:32.565113,Online,Merchant_263,Transaction_9949
9950,6903,Credit,8728.24,77540.25,2025-11-13 06:02:32.565116,ATM,Merchant_71,Transaction_9950
9951,7995,Debit,3764.53,451886.84,2026-02-26 06:02:32.565120,Online,,Transaction_9951
9952,14449,Credit,6781.89,102624.18,2025-02-02 06:02:32.565123,Online,Merchant_314,Transaction_9952
9953,13270,Debit,3232.23,239725.45,2021-04-09 06:02:32.565126,Online,Merchant_226,Transaction_9953
9954,6702,Credit,2751.07,201209.11,2024-05-30 06:02:32.565130,UPI,Merchant_373,Transaction_9954
9955,11403,Debit,5936.98,247501.4,2021-04-20 06:02:32.565136,UPI,Merchant_236,Transaction_9955
9956,4718,Credit,1622.75,282664.64,2024-09-23 06:02:32.565139,UPI,Merchant_328,Transaction_9956
9957,11710,Debit,6351.85,460186.6,2025-12-21 06:02:32.565145,Branch,Merchant_292,Transaction_9957
9958,11923,Debit,2867.73,240346.42,2023-07-11 06:02:32.565149,ATM,Merchant_177,Transaction_9958
9959,4663,Credit,5452.1,208053.0,2025-09-15 06:02:32.565152,UPI,Merchant_31,Transaction_9959
9960,4255,Credit,270.54,313805.81,2025-04-14 06:02:32.565155,Online,,Transaction_9960
9961,12492,Credit,7195.55,79067.75,2021-06-11 06:02:32.565160,ATM,Merchant_175,Transaction_9961
9962,11171,Debit,445.47,254758.3,2021-10-13 06:02:32.565165,Branch,Merchant_295,Transaction_9962
9963,4039,Debit,992.74,153816.48,2021-12-11 06:02:32.565168,UPI,Merchant_95,Transaction_9963
9964,13998,Debit,1650.66,114563.54,2022-01-29 06:02:32.565172,Online,Merchant_16,Transaction_9964
9965,2157,Debit,2455.56,479074.82,2022-11-25 06:02:32.565177,Branch,Merchant_373,Transaction_9965
9966,7204,Debit,4478.31,43330.05,2025-05-16 06:02:32.565181,ATM,Merchant_223,Transaction_9966
9967,14905,Credit,3726.61,231444.24,2022-11-13 06:02:32.565185,Branch,Merchant_101,Transaction_9967
9968,14969,Credit,7272.0,147362.87,2021-06-11 06:02:32.565190,UPI,Merchant_9,Transaction_9968
9969,7572,Debit,403.73,293446.66,2024-08-30 06:02:32.565193,UPI,Merchant_67,Transaction_9969
9970,3265,Debit,8254.83,273734.85,2023-09-11 06:02:32.565197,UPI,Merchant_308,Transaction_9970
9971,14720,Credit,6975.8,159295.38,2024-09-12 06:02:32.565201,Branch,Merchant_323,Transaction_9971
9972,13575,Debit,7854.11,449844.66,2023-11-29 06:02:32.565204,UPI,Merchant_493,Transaction_9972
9973,6306,Credit,3088.52,405061.4,2023-08-27 06:02:32.565207,UPI,Merchant_155,Transaction_9973
9974,9346,Debit,7844.52,422188.33,2025-03-06 06:02:32.565211,UPI,Merchant_459,Transaction_9974
9975,11154,Debit,7815.2,413276.15,2024-05-02 06:02:32.565214,Online,,Transaction_9975
9976,13661,Debit,4981.1,14242.01,2022-07-03 06:02:32.565217,UPI,Merchant_97,Transaction_9976
9977,4879,Credit,795.29,449378.94,2023-02-12 06:02:32.565221,UPI,Merchant_168,Transaction_9977
9978,1088,Debit,5822.68,192356.77,2020-11-24 06:02:32.565224,ATM,Merchant_101,Transaction_9978
9979,5174,Credit,3489.53,130884.27,2026-04-24 06:02:32.565228,ATM,,Transaction_9979
9980,5540,Credit,3586.4,402790.94,2024-07-10 06:02:32.565234,UPI,Merchant_203,Transaction_9980
9981,4659,Credit,3355.19,173244.52,2026-03-12 06:02:32.565237,UPI,Merchant_18,Transaction_9981
9982,10907,Debit,9448.09,378038.92,2022-06-27 06:02:32.565240,Branch,Merchant_162,Transaction_9982
9983,14419,Credit,8951.69,139405.81,2023-04-30 06:02:32.565244,UPI,Merchant_70,Transaction_9983
9984,12677,Credit,9547.63,494000.2,2024-04-05 06:02:32.565247,Branch,Merchant_491,Transaction_9984
9985,14986,Credit,9494.32,403285.34,2023-11-26 06:02:32.565250,UPI,Merchant_138,Transaction_9985
9986,10950,Debit,1367.13,231787.67,2023-11-20 06:02:32.565253,Branch,,Transaction_9986
9987,13780,Credit,2893.41,172677.9,2022-05-23 06:02:32.565256,Online,Merchant_410,Transaction_9987
9988,6917,Credit,145.33,220010.34,2023-09-13 06:02:32.565259,Branch,Merchant_321,Transaction_9988
9989,9024,Credit,8342.43,108649.29,2021-07-16 06:02:32.565265,UPI,Merchant_373,Transaction_9989
9990,11652,Credit,108.03,329751.61,2022-03-04 06:02:32.565268,Branch,Merchant_355,Transaction_9990
9991,4343,Credit,3663.63,121121.0,2022-06-26 06:02:32.565272,ATM,Merchant_316,Transaction_9991
9992,3960,Debit,8266.9,448486.03,2021-12-05 06:02:32.565275,Online,Merchant_479,Transaction_9992
9993,4494,Credit,5444.4,289738.44,2022-06-20 06:02:32.565279,Branch,Merchant_365,Transaction_9993
9994,7128,Debit,4026.94,166786.96,2021-08-30 06:02:32.565282,Branch,Merchant_388,Transaction_9994
9995,2098,Debit,2530.01,135265.18,2022-05-16 06:02:32.565286,Branch,,Transaction_9995
9996,10776,Credit,145.43,150532.55,2024-10-11 06:02:32.565290,ATM,Merchant_32,Transaction_9996
9997,7099,Debit,6145.46,131051.19,2024-10-08 06:02:32.565293,Online,Merchant_447,Transaction_9997
9998,10033,Credit,3293.59,384612.62,2022-03-06 06:02:32.565298,ATM,Merchant_326,Transaction_9998
9999,3118,Debit,7032.47,345520.05,2022-05-13 06:02:32.565302,UPI,,Transaction_9999
10000,4520,Debit,550.11,136718.34,2026-01-07 06:02:32.565305,ATM,Merchant_77,Transaction_10000
10001,12463,Credit,7932.36,275148.92,2022-03-23 06:02:32.565308,Online,Merchant_196,Transaction_10001
10002,14128,Debit,7065.41,275320.66,2025-07-27 06:02:32.565314,Online,Merchant_320,Transaction_10002
10003,7816,Credit,3289.72,443333.72,2025-03-22 06:02:32.565317,Online,Merchant_343,Transaction_10003
10004,14975,Debit,2777.0,461156.86,2022-04-07 06:02:32.565320,Online,Merchant_244,Transaction_10004
10005,8094,Debit,9496.58,365164.54,2020-11-03 06:02:32.565324,ATM,Merchant_230,Transaction_10005
10006,10753,Debit,8455.48,481831.5,2023-05-06 06:02:32.565329,ATM,Merchant_55,Transaction_10006
10007,1795,Debit,276.43,294274.08,2022-01-09 06:02:32.565333,Branch,,Transaction_10007
10008,11843,Debit,8546.68,487768.38,2022-10-23 06:02:32.565336,Online,Merchant_278,Transaction_10008
10009,1390,Debit,841.55,353487.55,2025-04-08 06:02:32.565339,Branch,,Transaction_10009
10010,7675,Credit,7748.41,171404.04,2025-08-08 06:02:32.565342,UPI,Merchant_16,Transaction_10010
10011,7325,Debit,251.62,468509.74,2022-02-05 06:02:32.565345,Online,Merchant_28,Transaction_10011
10012,6845,Credit,8226.27,331275.9,2023-01-09 06:02:32.565349,Branch,Merchant_173,Transaction_10012
10013,3848,Debit,2335.1,23535.84,2021-04-01 06:02:32.565352,Branch,Merchant_347,Transaction_10013
10014,2122,Credit,359.57,209247.39,2022-03-20 06:02:32.565356,UPI,Merchant_449,Transaction_10014
10015,6336,Debit,3004.7,452027.11,2022-12-26 06:02:32.565359,Online,Merchant_270,Transaction_10015
10016,10739,Credit,8213.82,495660.26,2024-10-27 06:02:32.565364,Online,Merchant_158,Transaction_10016
10017,11894,Credit,3844.31,378816.06,2025-03-18 06:02:32.565368,UPI,Merchant_308,Transaction_10017
10018,1866,Debit,4007.13,21818.26,2021-05-13 06:02:32.565372,UPI,Merchant_282,Transaction_10018
10019,11210,Debit,7878.13,247768.74,2024-02-27 06:02:32.565375,UPI,Merchant_392,Transaction_10019
10020,9175,Credit,9853.57,258311.36,2021-04-13 06:02:32.565378,Online,,Transaction_10020
10021,11727,Credit,350.23,241617.32,2021-09-19 06:02:32.565383,Online,Merchant_428,Transaction_10021
10022,4856,Debit,683.49,171899.03,2022-02-15 06:02:32.565387,ATM,,Transaction_10022
10023,12507,Debit,9911.3,248156.29,2024-06-19 06:02:32.565390,ATM,Merchant_88,Transaction_10023
10024,3645,Debit,9118.3,57484.18,2025-08-27 06:02:32.565393,Branch,Merchant_205,Transaction_10024
10025,9581,Debit,2119.38,369001.62,2024-04-19 06:02:32.565396,UPI,,Transaction_10025
10026,2177,Debit,3135.73,412664.2,2022-04-29 06:02:32.565400,ATM,Merchant_316,Transaction_10026
10027,85,Debit,9497.46,231172.87,2025-11-20 06:02:32.565403,ATM,Merchant_220,Transaction_10027
10028,1512,Credit,9638.75,411421.56,2022-08-27 06:02:32.565406,Branch,Merchant_175,Transaction_10028
10029,1762,Debit,4845.02,433386.78,2022-08-05 06:02:32.565409,ATM,Merchant_473,Transaction_10029
10030,6008,Debit,5566.52,430834.59,2024-07-09 06:02:32.565412,ATM,Merchant_485,Transaction_10030
10031,12356,Debit,9839.62,162174.24,2025-07-23 06:02:32.565416,Online,Merchant_307,Transaction_10031
10032,6737,Credit,6197.58,111569.52,2023-03-24 06:02:32.565420,UPI,Merchant_344,Transaction_10032
10033,2036,Debit,1793.53,273165.97,2024-09-18 06:02:32.565423,UPI,Merchant_153,Transaction_10033
10034,11998,Debit,8473.3,408342.68,2025-04-18 06:02:32.565428,ATM,Merchant_120,Transaction_10034
10035,315,Credit,6460.79,255945.35,2023-03-31 06:02:32.565432,UPI,Merchant_256,Transaction_10035
10036,6654,Debit,2943.47,320393.44,2022-08-12 06:02:32.565438,Online,Merchant_367,Transaction_10036
10037,3992,Credit,5355.12,88540.83,2021-07-21 06:02:32.565441,Online,Merchant_61,Transaction_10037
10038,11430,Debit,332.04,462771.65,2023-04-16 06:02:32.565445,ATM,Merchant_92,Transaction_10038
10039,13430,Debit,9656.22,156645.58,2025-03-02 06:02:32.565448,Branch,Merchant_227,Transaction_10039
10040,687,Debit,5929.76,257450.28,2026-01-27 06:02:32.565452,UPI,,Transaction_10040
10041,3326,Debit,2605.99,482768.99,2022-05-19 06:02:32.565456,ATM,,Transaction_10041
10042,4450,Credit,8331.8,461676.55,2025-10-20 06:02:32.565459,Branch,,Transaction_10042
10043,4706,Debit,1701.13,103797.69,2021-09-23 06:02:32.565462,ATM,Merchant_177,Transaction_10043
10044,740,Credit,1500.08,482410.73,2023-05-15 06:02:32.565466,UPI,Merchant_67,Transaction_10044
10045,4982,Credit,433.83,463867.42,2023-03-17 06:02:32.565470,UPI,Merchant_4,Transaction_10045
10046,13212,Debit,2164.98,443124.65,2025-09-25 06:02:32.565473,UPI,Merchant_234,Transaction_10046
10047,2623,Credit,2180.37,3175.47,2026-03-21 06:02:32.565476,Branch,Merchant_79,Transaction_10047
10048,11121,Credit,9206.79,150309.94,2023-07-19 06:02:32.565480,Online,Merchant_261,Transaction_10048
10049,12723,Credit,5766.34,482715.09,2025-04-05 06:02:32.565483,Branch,Merchant_26,Transaction_10049
10050,12829,Credit,6975.19,330920.95,2021-02-15 06:02:32.565486,Online,Merchant_199,Transaction_10050
10051,8465,Credit,1432.52,13553.83,2021-04-12 06:02:32.565492,Branch,Merchant_383,Transaction_10051
10052,198,Debit,9948.3,408017.0,2020-12-26 06:02:32.565495,Branch,Merchant_442,Transaction_10052
10053,11517,Debit,1124.69,229545.02,2023-10-05 06:02:32.565502,ATM,,Transaction_10053
10054,8865,Credit,1395.1,130653.88,2021-02-08 06:02:32.565508,UPI,Merchant_443,Transaction_10054
10055,8475,Debit,6713.59,132175.02,2021-12-18 06:02:32.565511,UPI,Merchant_183,Transaction_10055
10056,11496,Debit,6245.4,489082.49,2023-11-26 06:02:32.565515,ATM,Merchant_498,Transaction_10056
10057,9010,Debit,9670.91,94962.37,2023-01-14 06:02:32.565521,Online,Merchant_140,Transaction_10057
10058,7023,Credit,8908.18,137984.09,2025-01-10 06:02:32.565524,Online,Merchant_74,Transaction_10058
10059,7333,Credit,9665.55,380509.1,2023-02-26 06:02:32.565528,UPI,Merchant_309,Transaction_10059
10060,736,Debit,7499.48,31718.45,2021-07-08 06:02:32.565531,UPI,Merchant_350,Transaction_10060
10061,12584,Credit,7130.08,459044.77,2023-12-18 06:02:32.565535,Branch,,Transaction_10061
10062,5571,Credit,3522.58,116098.5,2023-09-09 06:02:32.565538,ATM,Merchant_470,Transaction_10062
10063,5870,Debit,6577.29,284759.67,2026-03-08 06:02:32.565541,ATM,Merchant_487,Transaction_10063
10064,5815,Credit,6919.92,91706.17,2025-06-23 06:02:32.565545,Branch,Merchant_195,Transaction_10064
10065,7992,Debit,8288.29,254988.11,2021-07-07 06:02:32.565549,Online,Merchant_464,Transaction_10065
10066,10425,Credit,770.5,234431.72,2021-06-19 06:02:32.565552,Online,Merchant_139,Transaction_10066
10067,13297,Credit,1996.04,77942.23,2023-02-22 06:02:32.565556,ATM,,Transaction_10067
10068,2248,Credit,3641.75,364351.27,2025-12-13 06:02:32.565559,Online,,Transaction_10068
10069,4237,Credit,3162.0,222686.72,2026-03-12 06:02:32.565562,Branch,,Transaction_10069
10070,4329,Debit,4353.42,297009.59,2021-01-09 06:02:32.565565,Online,Merchant_381,Transaction_10070
10071,1809,Debit,14.24,339929.83,2024-05-31 06:02:32.565571,UPI,,Transaction_10071
10072,2197,Credit,1696.28,446220.91,2024-08-01 06:02:32.565574,Online,Merchant_409,Transaction_10072
10073,1692,Credit,7694.56,375045.26,2021-10-31 06:02:32.565579,Branch,Merchant_321,Transaction_10073
10074,6673,Debit,7132.38,37141.89,2022-10-21 06:02:32.565583,UPI,Merchant_293,Transaction_10074
10075,8882,Credit,6524.72,370308.04,2023-07-12 06:02:32.565586,UPI,Merchant_103,Transaction_10075
10076,8568,Credit,9198.96,397483.1,2021-06-29 06:02:32.565590,Branch,Merchant_75,Transaction_10076
10077,3081,Credit,4273.47,269851.61,2024-01-31 06:02:32.565593,Branch,Merchant_184,Transaction_10077
10078,4845,Credit,2408.7,127180.44,2022-09-28 06:02:32.565597,Branch,Merchant_315,Transaction_10078
10079,11374,Debit,1297.35,341504.48,2021-05-13 06:02:32.565601,ATM,Merchant_50,Transaction_10079
10080,10017,Debit,9319.82,350048.08,2021-02-10 06:02:32.565604,ATM,Merchant_115,Transaction_10080
10081,13538,Debit,8783.82,262765.08,2024-01-30 06:02:32.565607,UPI,Merchant_495,Transaction_10081
10082,7690,Debit,4899.05,97861.75,2022-03-19 06:02:32.565611,Branch,Merchant_455,Transaction_10082
10083,13437,Debit,3696.24,306021.18,2021-06-22 06:02:32.565614,ATM,,Transaction_10083
10084,10702,Debit,3349.71,51415.86,2025-12-01 06:02:32.565617,Online,Merchant_457,Transaction_10084
10085,5148,Credit,11.73,448326.77,2023-09-12 06:02:32.565620,UPI,Merchant_18,Transaction_10085
10086,14590,Credit,7597.81,222567.12,2025-09-06 06:02:32.565626,Online,Merchant_254,Transaction_10086
10087,12888,Debit,2072.7,484598.16,2025-03-26 06:02:32.565629,Branch,Merchant_6,Transaction_10087
10088,6519,Debit,6594.97,498351.29,2025-10-28 06:02:32.565632,UPI,,Transaction_10088
10089,7231,Debit,2223.34,271427.17,2025-02-08 06:02:32.565645,Online,Merchant_231,Transaction_10089
10090,6238,Credit,53.71,269165.7,2021-06-19 06:02:32.565648,UPI,Merchant_151,Transaction_10090
10091,9165,Credit,716.02,188619.38,2026-02-02 06:02:32.565652,Online,Merchant_124,Transaction_10091
10092,6495,Debit,3915.51,253633.09,2022-11-23 06:02:32.565656,UPI,Merchant_128,Transaction_10092
10093,10560,Debit,7572.1,481040.32,2020-11-08 06:02:32.565660,ATM,Merchant_288,Transaction_10093
10094,715,Credit,79.47,177096.19,2023-06-17 06:02:32.565663,ATM,Merchant_231,Transaction_10094
10095,13775,Credit,4958.9,130560.76,2021-11-14 06:02:32.565666,Online,Merchant_430,Transaction_10095
10096,5547,Debit,6774.67,314824.74,2021-02-26 06:02:32.565670,UPI,Merchant_166,Transaction_10096
10097,5207,Debit,3007.35,429120.5,2021-10-10 06:02:32.565674,ATM,,Transaction_10097
10098,6857,Debit,5892.82,447364.7,2021-04-26 06:02:32.565676,Branch,,Transaction_10098
10099,1698,Credit,4077.45,368917.02,2024-10-22 06:02:32.565679,Online,Merchant_300,Transaction_10099
10100,9110,Debit,7350.6,401661.12,2023-04-22 06:02:32.565683,ATM,Merchant_296,Transaction_10100
10101,11457,Debit,3765.37,361950.37,2022-10-22 06:02:32.565687,ATM,Merchant_410,Transaction_10101
10102,5393,Debit,6335.0,367104.5,2026-04-15 06:02:32.565690,ATM,Merchant_114,Transaction_10102
10103,2841,Debit,9290.05,436720.74,2025-05-18 06:02:32.565693,Branch,Merchant_241,Transaction_10103
10104,4251,Debit,6622.14,346343.54,2024-05-07 06:02:32.565696,Online,Merchant_326,Transaction_10104
10105,7268,Debit,5829.97,1726.43,2022-03-13 06:02:32.565699,Online,Merchant_162,Transaction_10105
10106,10810,Credit,7465.52,304696.28,2025-05-22 06:02:32.565702,Online,,Transaction_10106
10107,10263,Debit,7716.58,30456.07,2024-07-29 06:02:32.565707,UPI,Merchant_59,Transaction_10107
10108,386,Credit,6948.02,32148.03,2025-04-17 06:02:32.565713,UPI,Merchant_279,Transaction_10108
10109,12545,Debit,7361.91,111771.16,2025-09-05 06:02:32.565719,UPI,Merchant_264,Transaction_10109
10110,11988,Credit,6592.99,282484.25,2024-02-11 06:02:32.565722,UPI,Merchant_332,Transaction_10110
10111,8098,Credit,4244.11,37428.32,2022-01-07 06:02:32.565726,UPI,Merchant_32,Transaction_10111
10112,4855,Credit,5446.04,393789.97,2023-10-02 06:02:32.565730,UPI,Merchant_26,Transaction_10112
10113,12901,Debit,7702.14,219473.28,2022-05-18 06:02:32.565733,UPI,,Transaction_10113
10114,13997,Credit,8898.17,157746.64,2025-06-04 06:02:32.565736,UPI,Merchant_402,Transaction_10114
10115,5975,Debit,2287.99,295848.08,2025-05-03 06:02:32.565739,ATM,Merchant_272,Transaction_10115
10116,2309,Debit,6412.15,17326.81,2022-01-13 06:02:32.565744,UPI,Merchant_41,Transaction_10116
10117,5194,Credit,2399.01,27188.92,2024-10-22 06:02:32.565753,ATM,Merchant_118,Transaction_10117
10118,7539,Credit,6035.65,112574.49,2022-09-27 06:02:32.565776,Branch,Merchant_315,Transaction_10118
10119,5041,Debit,4473.61,293420.86,2022-11-08 06:02:32.565782,UPI,Merchant_460,Transaction_10119
10120,11059,Debit,5984.04,124595.74,2022-10-29 06:02:32.565785,ATM,,Transaction_10120
10121,3124,Debit,3336.59,269811.69,2021-03-08 06:02:32.565788,Online,Merchant_415,Transaction_10121
10122,4146,Credit,4386.96,196546.84,2024-04-06 06:02:32.565791,Branch,,Transaction_10122
10123,3726,Credit,5117.03,134471.53,2025-04-08 06:02:32.565794,UPI,Merchant_265,Transaction_10123
10124,2396,Debit,2317.35,40440.93,2024-12-30 06:02:32.565797,ATM,Merchant_14,Transaction_10124
10125,1210,Credit,9917.56,217442.81,2021-12-03 06:02:32.565800,Online,,Transaction_10125
10126,13162,Debit,1053.35,288108.84,2022-01-19 06:02:32.565805,UPI,Merchant_226,Transaction_10126
10127,6626,Debit,7461.91,358248.02,2025-06-28 06:02:32.565809,Branch,Merchant_35,Transaction_10127
10128,12623,Credit,386.74,27214.83,2022-05-22 06:02:32.565812,Online,Merchant_369,Transaction_10128
10129,9900,Credit,744.15,196719.74,2025-08-21 06:02:32.565816,UPI,Merchant_21,Transaction_10129
10130,7735,Credit,7905.68,449048.48,2025-12-09 06:02:32.565819,Online,,Transaction_10130
10131,1692,Debit,9642.0,335752.8,2023-03-26 06:02:32.565822,Branch,Merchant_36,Transaction_10131
10132,5171,Debit,2921.27,231737.08,2024-11-19 06:02:32.565826,Online,Merchant_259,Transaction_10132
10133,3101,Debit,2623.39,275079.18,2023-01-10 06:02:32.565829,UPI,Merchant_245,Transaction_10133
10134,3677,Debit,6635.11,368084.52,2021-11-16 06:02:32.565832,UPI,Merchant_7,Transaction_10134
10135,12787,Credit,3498.29,60702.39,2024-07-30 06:02:32.565836,Online,Merchant_163,Transaction_10135
10136,5970,Debit,3773.12,33728.74,2026-04-05 06:02:32.565842,Branch,Merchant_457,Transaction_10136
10137,3506,Debit,913.03,49355.71,2023-07-19 06:02:32.565846,Branch,Merchant_208,Transaction_10137
10138,11115,Debit,4246.53,443783.32,2025-03-13 06:02:32.565849,Online,Merchant_197,Transaction_10138
10139,13153,Credit,8822.75,71908.95,2020-11-12 06:02:32.565852,Online,Merchant_111,Transaction_10139
10140,5172,Credit,5116.26,395439.02,2024-01-05 06:02:32.565855,ATM,Merchant_424,Transaction_10140
10141,6372,Credit,2582.25,52324.26,2026-02-02 06:02:32.565859,Branch,Merchant_299,Transaction_10141
10142,4251,Debit,7673.63,246144.33,2021-12-11 06:02:32.565865,Branch,Merchant_45,Transaction_10142
10143,323,Debit,5714.08,284486.32,2021-09-09 06:02:32.565869,UPI,,Transaction_10143
10144,12766,Debit,7885.61,449287.38,2024-04-15 06:02:32.565874,Branch,Merchant_87,Transaction_10144
10145,1130,Debit,5450.55,244863.64,2023-11-27 06:02:32.565877,ATM,Merchant_20,Transaction_10145
10146,13056,Debit,8574.57,86486.44,2025-09-10 06:02:32.565881,Online,Merchant_245,Transaction_10146
10147,823,Credit,5060.94,210345.54,2026-02-20 06:02:32.565884,Online,Merchant_399,Transaction_10147
10148,7567,Credit,650.77,461777.01,2022-07-07 06:02:32.565888,ATM,Merchant_227,Transaction_10148
10149,12795,Credit,8158.71,235647.95,2022-12-26 06:02:32.565891,Online,Merchant_171,Transaction_10149
