account_id,customer_id,branch_id,account_type,account_status,balance,opened_date,closed_date
9423,5128,43,Savings,Inactive,117666.55,2024-07-06,
9424,2108,57,Savings,Active,408979.07,2021-01-01,2025-01-25
9425,4571,22,Current,Active,447424.27,2024-02-25,2025-08-15
9426,14999,86,Current,Inactive,64375.66,2024-09-20,2025-03-11
9427,8761,69,Current,Closed,282839.0,2023-06-22,2025-10-03
9428,10279,60,Salary,Closed,296937.66,2025-04-09,2025-06-28
9429,7302,87,Salary,Closed,470948.16,2024-11-04,
9430,690,51,Salary,Inactive,363974.97,2025-10-26,2026-02-14
9431,9072,17,Current,Active,172568.86,2025-06-11,
9432,12022,13,Current,Inactive,88500.54,2022-08-25,2025-12-01
9433,5716,50,Savings,Closed,362793.77,2023-06-13,2025-09-12
9434,4955,12,Savings,Closed,39485.03,2022-12-25,2025-12-19
9435,7671,46,Salary,Inactive,375340.31,2024-06-22,
9436,8113,29,Savings,Active,258851.39,2022-12-09,2026-01-16
9437,4675,83,Salary,Active,62643.53,2023-08-16,2025-09-05
9438,7555,42,Salary,Active,268109.54,2022-11-04,2026-03-17
9439,4887,37,Current,Active,16333.17,2023-03-04,2025-05-10
9440,4183,44,Current,Closed,305635.44,2024-05-15,2024-12-23
9441,7663,76,Salary,Active,85262.27,2022-06-21,2025-02-25
9442,3250,68,Savings,Inactive,112571.9,2025-07-14,2025-07-09
9443,214,37,Current,Active,241468.65,2024-03-15,2026-01-31
9444,373,43,Savings,Inactive,54345.23,2022-08-28,2025-10-17
9445,8114,29,Current,Closed,122515.08,2021-07-23,2024-12-13
9446,906,28,Salary,Inactive,11268.25,2023-11-16,2025-01-08
9447,1043,36,Savings,Active,291015.05,2023-07-07,2025-07-09
9448,2047,3,Savings,Inactive,476597.35,2024-11-20,2026-01-19
9449,2308,44,Salary,Active,300289.17,2022-12-24,2025-08-16
9450,6711,14,Salary,Inactive,254341.84,2021-04-10,2025-11-27
9451,7539,10,Salary,Closed,391152.56,2022-08-18,2025-04-17
9452,282,66,Savings,Closed,20820.31,2026-01-27,2026-01-31
9453,10877,20,Salary,Closed,305933.42,2022-12-03,2025-02-20
9454,5878,51,Savings,Active,475660.96,2021-06-18,
9455,14481,11,Savings,Inactive,210827.96,2022-07-29,2026-04-12
9456,1910,26,Current,Inactive,182971.76,2021-05-14,2025-12-26
9457,12459,10,Current,Active,443865.08,2021-11-12,2024-12-31
9458,145,62,Current,Active,106670.66,2021-02-10,2025-03-20
9459,11926,22,Savings,Active,456499.18,2021-04-09,
9460,3204,81,Savings,Inactive,191193.31,2022-10-20,2026-01-08
9461,11751,3,Current,Closed,228031.54,2020-11-06,2025-01-20
9462,11426,58,Savings,Inactive,441529.86,2022-04-14,
9463,11818,5,Current,Closed,230771.01,2025-06-13,2026-03-14
9464,1294,66,Salary,Closed,309265.99,2020-11-09,2025-01-04
9465,2583,70,Salary,Closed,346474.0,2020-11-03,2026-04-15
9466,6852,30,Savings,Active,495455.7,2023-02-09,2026-04-08
9467,10064,15,Current,Active,337679.53,2021-06-17,2026-01-25
9468,10712,53,Salary,Active,250497.4,2021-09-01,
9469,7739,41,Salary,Active,369227.14,2023-08-16,2025-11-22
9470,12041,60,Salary,Closed,176715.75,2025-08-27,2025-09-01
9471,4833,62,Salary,Closed,46348.97,2021-05-06,2025-03-14
9472,943,4,Savings,Inactive,388961.35,2023-10-24,2025-07-17
9473,1830,97,Current,Active,465024.77,2023-06-13,2025-02-13
9474,8122,99,Salary,Active,67662.19,2024-05-22,2025-01-04
9475,10747,48,Savings,Closed,166959.0,2021-03-12,2026-04-17
9476,12219,95,Salary,Active,331463.96,2025-05-07,
9477,8710,22,Current,Active,244200.04,2022-04-12,2025-08-22
9478,4742,44,Savings,Closed,239504.55,2024-11-07,2025-07-05
9479,14643,68,Current,Closed,165833.25,2025-01-25,2025-10-08
9480,8256,82,Savings,Inactive,167711.33,2024-02-25,2025-01-17
9481,14956,20,Savings,Closed,496027.09,2022-08-22,
9482,11515,63,Salary,Active,234735.81,2025-09-25,2025-03-02
9483,4364,19,Salary,Closed,290365.26,2023-07-13,2025-03-19
9484,10898,100,Savings,Active,211981.57,2022-10-21,2025-05-01
9485,7987,54,Savings,Closed,66209.7,2022-10-28,2025-08-22
9486,10224,96,Savings,Closed,55422.37,2025-06-27,2025-11-04
9487,4231,53,Salary,Inactive,333391.05,2024-04-07,2025-03-31
9488,8375,22,Savings,Inactive,58187.64,2023-10-18,2026-01-05
9489,11171,23,Salary,Closed,343163.11,2023-10-07,2026-03-16
9490,4430,65,Salary,Inactive,272593.83,2022-12-28,2026-03-31
9491,11876,10,Salary,Active,489219.96,2020-12-28,2025-08-22
9492,9296,77,Current,Inactive,388219.41,2025-08-13,2025-06-01
9493,13954,83,Salary,Inactive,410411.47,2022-10-18,2026-03-28
9494,9626,96,Current,Closed,15487.31,2023-11-17,2025-07-12
9495,7048,52,Current,Inactive,365047.99,2026-01-25,2025-10-02
9496,638,77,Savings,Inactive,160834.99,2023-04-17,
9497,1679,19,Savings,Active,108425.92,2021-09-09,2025-03-07
9498,11991,42,Savings,Inactive,74935.13,2023-11-12,2025-08-15
9499,12264,34,Salary,Closed,191974.92,2022-08-21,2025-11-27
9500,7173,64,Salary,Inactive,316720.86,2023-03-11,
9501,10452,1,Savings,Closed,105936.86,2025-01-15,2025-09-19
9502,12139,48,Current,Active,94883.33,2022-01-02,2025-02-03
9503,2490,56,Current,Inactive,34992.98,2026-02-22,2025-01-10
9504,12874,88,Current,Inactive,450313.69,2026-01-11,
9505,2232,84,Salary,Inactive,493012.46,2021-05-27,2025-12-09
9506,7537,57,Salary,Inactive,218550.49,2022-08-23,2025-08-03
9507,8937,74,Savings,Closed,398430.97,2020-11-26,
9508,7729,40,Salary,Inactive,457716.8,2021-04-08,2025-06-07
9509,10018,11,Salary,Active,331510.75,2024-05-22,2025-11-17
9510,13152,37,Savings,Active,175132.48,2021-10-03,
9511,7986,56,Salary,Inactive,462564.77,2025-07-29,2025-02-10
9512,12368,70,Salary,Inactive,63874.1,2022-11-30,2025-06-20
9513,14047,35,Current,Active,470844.66,2025-11-14,2025-05-05
9514,9527,49,Salary,Active,77867.39,2020-11-03,2025-06-14
9515,13692,78,Salary,Closed,372217.81,2023-09-27,2025-02-13
9516,2159,71,Savings,Closed,452996.02,2022-11-02,2025-06-14
9517,1415,43,Current,Inactive,48382.33,2024-06-21,2025-08-14
9518,11853,28,Salary,Inactive,366577.45,2024-07-22,
9519,12047,16,Salary,Inactive,55515.26,2022-06-09,2026-01-30
9520,6771,81,Savings,Inactive,308544.16,2025-04-05,2026-04-01
9521,6313,57,Savings,Inactive,2342.99,2025-04-25,
9522,1795,80,Savings,Closed,453802.93,2023-08-27,2025-11-29
9523,2496,84,Current,Active,9716.3,2025-10-08,
9524,50,54,Salary,Closed,101364.52,2025-03-13,2025-01-07
9525,5754,38,Savings,Active,367925.47,2023-12-10,2025-10-10
9526,2164,87,Savings,Closed,297554.64,2023-01-04,2025-06-17
9527,2781,98,Savings,Inactive,228803.72,2022-05-30,2026-03-26
9528,14904,62,Current,Active,95781.16,2021-07-24,2026-01-21
9529,3018,82,Salary,Closed,66355.55,2023-08-03,2025-07-28
9530,2971,11,Current,Inactive,196133.3,2023-04-05,
9531,12220,26,Savings,Closed,492679.23,2026-04-05,2024-12-30
9532,8883,36,Salary,Active,282777.42,2025-07-15,2025-11-09
9533,12321,99,Current,Inactive,483289.3,2024-04-26,2025-10-11
9534,6214,37,Salary,Active,57342.89,2022-07-18,2026-03-18
9535,2132,80,Savings,Closed,20295.98,2022-08-17,2026-02-12
9536,14411,63,Salary,Inactive,394584.63,2022-06-04,
9537,1900,62,Current,Active,488044.76,2025-07-10,2025-09-07
9538,14765,73,Savings,Inactive,372854.97,2025-06-27,
9539,7486,11,Salary,Inactive,411584.73,2026-02-03,2026-02-24
9540,13092,82,Current,Inactive,333578.06,2022-01-20,2025-06-23
9541,5675,88,Salary,Inactive,257422.72,2022-04-15,2025-11-26
9542,570,88,Current,Active,120323.69,2025-11-24,2025-04-26
9543,7886,5,Current,Inactive,374619.21,2025-02-15,
9544,4231,30,Savings,Active,41690.16,2025-01-11,2026-01-18
9545,8081,22,Current,Inactive,364210.17,2022-09-01,2025-06-23
9546,1485,32,Savings,Active,266722.66,2024-04-28,2025-05-14
9547,1068,62,Savings,Closed,120710.81,2021-06-14,2025-01-18
9548,2253,43,Current,Inactive,357740.55,2022-10-04,2025-06-14
9549,3578,43,Savings,Closed,162900.08,2020-12-25,2024-12-29
9550,3394,52,Salary,Closed,165853.03,2023-11-24,2025-02-24
9551,5207,14,Savings,Closed,353944.95,2024-03-16,2025-02-21
9552,10192,63,Savings,Inactive,216939.62,2024-04-29,
9553,4724,5,Current,Closed,13805.83,2023-01-08,2025-03-13
9554,11255,12,Savings,Active,41396.73,2021-12-25,2025-02-03
9555,12187,64,Salary,Active,412318.78,2022-01-26,
9556,483,65,Savings,Active,336211.29,2023-02-03,2025-07-31
9557,11601,76,Salary,Inactive,69812.68,2024-12-20,2025-11-10
9558,5433,57,Savings,Inactive,181242.06,2023-05-28,2026-01-12
9559,252,66,Savings,Active,471603.16,2025-05-12,
9560,2162,33,Salary,Active,418216.19,2024-05-13,2025-04-28
9561,5814,70,Salary,Closed,76865.34,2023-05-10,
9562,9022,87,Current,Inactive,351213.46,2023-06-01,2025-11-24
9563,14409,63,Current,Inactive,253573.36,2022-01-30,2025-10-01
9564,6708,73,Salary,Inactive,310041.34,2022-06-27,2026-01-25
9565,11977,50,Savings,Active,127657.79,2025-07-15,2026-02-05
9566,14691,29,Current,Inactive,285132.96,2025-09-29,2026-03-29
9567,11657,6,Salary,Inactive,241521.89,2024-04-27,2026-01-23
9568,3331,41,Salary,Closed,110061.11,2023-10-09,2025-01-21
9569,11097,74,Current,Active,359073.97,2021-02-03,2025-07-10
9570,8619,33,Salary,Inactive,327334.7,2024-04-17,2025-10-17
9571,5680,91,Savings,Closed,429394.77,2024-09-02,2025-04-12
9572,8211,20,Salary,Inactive,399746.01,2026-02-09,2025-11-10
9573,6798,44,Savings,Active,408073.93,2024-04-17,
9574,12654,88,Savings,Closed,276170.61,2023-04-19,2025-04-19
9575,8135,41,Savings,Closed,131814.4,2023-04-04,2024-12-17
9576,9314,15,Salary,Active,366303.57,2024-11-02,
9577,7523,20,Current,Closed,432953.04,2026-03-09,2025-09-04
9578,2862,73,Current,Closed,28523.24,2022-05-20,2025-01-13
9579,814,93,Current,Active,425163.16,2025-05-09,2025-01-14
9580,12345,34,Salary,Closed,8187.22,2022-10-20,2026-01-02
9581,5652,74,Savings,Inactive,18183.83,2022-12-09,2025-12-06
9582,7877,66,Salary,Inactive,197811.77,2022-12-22,
9583,14416,72,Savings,Closed,430440.94,2026-04-18,2025-10-29
9584,13730,87,Salary,Closed,477894.6,2024-05-01,2026-01-08
9585,5833,94,Savings,Inactive,327862.96,2024-11-16,2025-04-03
9586,12835,96,Current,Active,48609.53,2024-05-05,2025-10-09
9587,10032,54,Savings,Inactive,389529.35,2026-01-29,2026-02-16
9588,6889,64,Current,Active,244526.43,2022-03-23,
9589,4056,98,Current,Closed,410128.63,2022-10-22,2025-06-23
9590,14340,24,Salary,Inactive,281917.46,2021-08-07,2025-07-17
9591,9324,53,Savings,Closed,361426.7,2024-10-04,2025-04-22
9592,5574,88,Salary,Active,420646.63,2024-10-03,2025-09-27
9593,1462,12,Salary,Active,159181.74,2021-01-25,
9594,2890,65,Current,Active,315339.31,2022-07-11,
9595,10828,40,Salary,Inactive,48667.98,2023-01-30,2025-05-23
9596,10872,94,Salary,Active,146925.43,2021-10-03,2025-06-13
9597,4887,28,Savings,Closed,429106.86,2025-03-07,2026-01-11
9598,9681,28,Savings,Active,406680.6,2025-11-28,
9599,8339,7,Salary,Active,322202.51,2023-02-07,
9600,10722,55,Savings,Closed,468613.93,2024-12-01,2026-03-08
9601,9801,63,Savings,Closed,419615.73,2023-12-06,2026-04-07
9602,14771,19,Current,Closed,460063.57,2022-06-29,2025-08-22
9603,88,14,Salary,Active,143044.64,2023-12-14,
9604,6429,24,Current,Active,61427.88,2023-06-22,2026-03-04
9605,6159,71,Savings,Inactive,52625.92,2021-03-17,2025-05-29
9606,14081,53,Current,Closed,239427.19,2022-04-24,2026-01-07
9607,11705,19,Salary,Closed,484582.39,2022-10-19,2026-01-02
9608,11347,22,Salary,Active,271112.67,2023-12-13,2026-01-30
9609,4769,85,Savings,Closed,394493.34,2023-05-17,2025-09-01
9610,4090,27,Savings,Active,262202.35,2025-02-19,2025-05-10
9611,10694,22,Current,Active,172934.19,2025-08-01,2025-12-03
9612,2532,75,Current,Active,410836.25,2021-07-24,
9613,9830,83,Savings,Closed,89816.17,2023-10-30,2024-12-27
9614,12006,76,Salary,Inactive,425735.21,2024-09-12,
9615,4838,39,Current,Inactive,380434.28,2024-04-19,
9616,481,24,Current,Closed,75197.41,2022-01-14,2026-03-01
9617,13833,65,Current,Inactive,254729.48,2024-08-11,2025-06-06
9618,7315,75,Salary,Active,273080.71,2021-10-25,
9619,2773,27,Current,Active,76623.97,2026-04-03,2025-11-25
9620,126,56,Savings,Closed,256670.66,2021-11-29,2026-02-16
9621,5272,59,Savings,Active,377289.03,2022-12-29,
9622,7522,68,Savings,Closed,337981.31,2023-12-17,2026-01-23
9623,14128,3,Current,Inactive,224899.69,2024-10-22,2026-01-15
9624,9631,62,Savings,Closed,110908.95,2025-11-01,2025-11-19
9625,10569,24,Current,Active,103200.68,2025-10-01,2025-09-09
9626,1918,71,Salary,Active,212057.01,2025-02-26,2026-01-15
9627,5093,26,Salary,Active,261161.01,2025-09-11,2025-06-08
9628,811,30,Salary,Active,7611.7,2023-03-04,2025-03-26
9629,1660,75,Savings,Active,167370.66,2025-04-27,2026-04-17
9630,9212,9,Savings,Inactive,27020.32,2021-10-14,2025-09-11
9631,11741,83,Savings,Active,337748.42,2023-04-01,
9632,11277,66,Savings,Active,165856.34,2022-01-31,2025-08-13
9633,26,50,Current,Closed,129934.02,2023-10-19,
9634,8438,98,Savings,Closed,202793.63,2021-08-06,2025-02-09
9635,3890,62,Salary,Closed,271419.98,2022-02-12,2024-12-30
9636,10656,96,Savings,Inactive,116961.49,2021-06-21,2026-01-07
9637,6771,48,Savings,Inactive,16923.36,2021-08-11,
9638,8889,93,Savings,Closed,371557.3,2024-09-23,2025-02-18
9639,4519,80,Salary,Inactive,158592.13,2022-03-13,2025-01-28
9640,13666,46,Savings,Active,74988.6,2025-12-29,2025-10-24
9641,10703,3,Salary,Closed,293699.9,2025-11-05,
9642,8073,29,Savings,Inactive,143512.41,2024-11-05,2025-12-09
9643,5537,31,Current,Closed,390345.06,2024-11-08,2026-04-07
9644,2896,4,Current,Active,461715.9,2022-10-16,2024-12-26
9645,9354,96,Current,Inactive,52413.79,2023-09-24,2024-12-23
9646,13756,65,Current,Active,94521.47,2021-06-11,2025-05-09
9647,8362,76,Salary,Active,334505.07,2021-08-15,
9648,856,39,Savings,Inactive,37416.32,2026-01-06,2026-02-18
9649,6696,80,Current,Closed,299188.89,2023-10-15,2026-01-22
9650,6836,7,Savings,Inactive,300508.73,2022-11-30,2025-12-17
9651,10317,84,Current,Inactive,390218.86,2025-09-13,
9652,554,5,Salary,Active,136433.06,2024-07-05,2025-06-22
9653,6229,64,Current,Inactive,35253.21,2024-11-16,2026-01-02
9654,14639,39,Current,Active,124413.16,2021-10-27,2026-02-19
9655,7153,62,Salary,Inactive,128815.05,2024-03-13,
9656,11294,21,Savings,Active,222091.67,2023-08-14,2026-03-19
9657,2630,71,Salary,Closed,60699.51,2020-11-09,2025-10-18
9658,3937,52,Savings,Inactive,341176.77,2021-02-01,2026-01-04
9659,14616,99,Current,Closed,213746.2,2021-05-10,2026-02-13
9660,6480,64,Salary,Active,171438.5,2021-08-14,2025-09-01
9661,5107,27,Savings,Active,235235.4,2025-04-08,
9662,3337,60,Current,Active,395748.9,2022-07-23,
9663,8173,44,Savings,Inactive,432472.21,2023-03-24,2025-07-31
9664,7386,70,Salary,Inactive,436111.75,2021-05-31,2025-09-06
9665,1429,58,Salary,Active,86263.65,2021-04-03,2025-03-30
9666,7033,6,Savings,Inactive,319934.04,2025-06-15,2025-11-11
9667,3776,2,Current,Inactive,248831.25,2021-02-05,2026-01-30
9668,14531,85,Savings,Active,122967.7,2022-07-20,
9669,4779,80,Current,Active,185155.39,2022-05-24,
9670,6043,24,Current,Active,332175.7,2024-12-31,
9671,2896,57,Current,Inactive,290485.97,2022-11-02,2025-02-19
9672,7096,24,Salary,Inactive,114388.24,2026-02-12,2025-06-16
9673,6188,22,Savings,Active,214245.24,2026-03-31,2025-02-09
9674,10108,62,Current,Active,328042.02,2021-04-03,2025-08-27
9675,2075,3,Savings,Closed,78149.51,2023-03-25,
9676,3017,39,Current,Closed,257616.14,2024-11-19,2026-03-05
9677,1118,37,Savings,Active,94138.82,2024-11-21,2026-03-13
9678,6754,89,Current,Closed,383794.47,2022-09-14,
9679,12336,32,Current,Closed,442470.05,2022-07-09,
9680,8010,25,Current,Closed,174289.54,2022-02-10,
9681,13308,59,Salary,Inactive,283357.79,2022-01-28,2025-12-25
9682,4682,39,Savings,Inactive,338058.87,2022-09-16,2025-12-10
9683,11958,70,Salary,Active,385071.0,2022-02-06,
9684,12645,85,Salary,Closed,67471.57,2025-10-12,2025-09-09
9685,2005,48,Savings,Closed,55967.51,2023-04-10,2025-12-11
9686,14922,68,Salary,Active,465517.29,2021-07-02,2025-06-09
9687,3126,54,Savings,Active,462500.14,2021-04-25,
9688,2866,75,Salary,Inactive,378925.13,2025-06-02,2025-08-07
9689,236,4,Savings,Active,361944.15,2023-10-08,2026-01-19
9690,1866,72,Current,Active,90201.8,2023-11-29,2024-12-14
9691,4878,24,Current,Closed,134743.26,2025-03-24,2025-09-10
9692,1746,93,Salary,Active,310048.32,2023-06-06,
9693,14894,60,Current,Active,362358.36,2021-02-03,
9694,2675,7,Salary,Active,201988.78,2026-03-18,2025-04-03
9695,2490,75,Salary,Closed,128728.83,2023-07-03,2025-09-18
9696,14301,77,Current,Active,277737.75,2023-02-23,2025-07-25
9697,5394,47,Salary,Inactive,111217.51,2024-07-03,2025-04-01
9698,11379,89,Current,Inactive,46060.73,2024-10-26,
9699,8694,12,Salary,Inactive,188133.47,2023-01-20,2025-06-05
9700,10439,63,Current,Inactive,41353.53,2024-09-15,2025-01-06
9701,14260,84,Salary,Closed,124633.91,2023-07-31,2025-11-11
9702,2324,64,Current,Inactive,387375.67,2021-12-16,2024-12-29
9703,3833,64,Salary,Closed,231196.44,2025-02-14,2025-10-12
9704,14754,36,Current,Inactive,466516.15,2025-07-26,
9705,5930,66,Savings,Active,335642.22,2021-09-20,2025-04-01
9706,7405,48,Savings,Inactive,108697.3,2021-01-10,2025-04-21
9707,4448,49,Current,Active,398439.59,2026-03-19,2025-04-18
9708,6589,10,Current,Active,198777.5,2021-07-15,2024-12-27
9709,8740,9,Savings,Inactive,47371.96,2023-09-20,2025-06-01
9710,2236,60,Salary,Inactive,138198.86,2024-04-27,2025-06-10
9711,4137,100,Salary,Active,14892.26,2023-01-31,2025-11-15
9712,2780,8,Current,Active,316686.19,2025-04-22,2025-04-03
9713,4599,89,Savings,Active,456819.29,2022-06-22,2025-07-05
9714,9973,50,Current,Inactive,306143.4,2025-05-19,2025-03-22
9715,1707,32,Current,Inactive,135312.22,2023-04-12,2025-05-16
9716,7836,20,Savings,Active,484382.17,2025-11-10,2025-06-26
9717,14837,64,Current,Active,9395.17,2021-06-13,2026-01-24
9718,12806,95,Savings,Inactive,73369.39,2024-05-22,2025-05-19
9719,1259,100,Salary,Closed,171978.62,2021-12-27,2025-11-05
9720,4515,79,Current,Active,316192.0,2021-09-16,2026-01-03
9721,5699,74,Savings,Inactive,243769.69,2021-10-23,
9722,6630,95,Current,Inactive,299023.61,2022-02-03,
9723,5938,10,Savings,Inactive,290253.59,2021-10-27,2025-07-02
9724,8034,46,Current,Inactive,350880.62,2022-08-22,2025-11-11
9725,628,83,Salary,Inactive,384514.87,2024-04-24,2025-10-11
9726,3691,1,Savings,Closed,195473.73,2023-06-06,2025-01-21
9727,2083,14,Savings,Active,75170.3,2022-09-21,2024-12-28
9728,1459,42,Salary,Active,160703.57,2021-05-11,2025-02-04
9729,4441,98,Salary,Active,359786.67,2025-03-22,
9730,5539,73,Current,Active,196240.74,2024-06-01,2025-06-03
9731,4551,18,Savings,Active,452207.55,2025-01-02,
9732,3225,82,Savings,Inactive,383896.25,2023-05-02,2025-08-05
9733,9297,88,Savings,Closed,185073.74,2021-05-12,
9734,14071,95,Salary,Inactive,382491.07,2022-04-06,
9735,9735,100,Savings,Inactive,313537.23,2022-05-07,2026-01-12
9736,6118,66,Current,Active,180022.73,2023-03-02,2025-07-01
9737,7049,93,Salary,Closed,369613.24,2026-03-09,2025-08-21
9738,7390,73,Current,Inactive,4987.48,2023-04-14,
9739,6919,91,Salary,Closed,426116.71,2022-06-28,
9740,7672,73,Current,Active,217029.84,2024-05-31,
9741,13000,87,Salary,Inactive,133318.19,2022-04-04,2026-02-01
9742,3817,9,Current,Closed,431960.9,2024-12-30,2026-03-06
9743,531,65,Savings,Active,318179.16,2021-04-09,
9744,3234,12,Savings,Active,118111.56,2021-01-30,2025-06-26
9745,6190,34,Savings,Active,296347.2,2026-02-15,2025-01-08
9746,12292,42,Salary,Active,368500.24,2025-02-13,2024-12-26
9747,2460,44,Salary,Active,206001.99,2022-02-08,2026-04-24
9748,10468,71,Salary,Inactive,91115.97,2025-08-18,
9749,4699,65,Current,Inactive,98487.43,2024-08-23,2025-06-04
9750,3481,76,Savings,Inactive,202664.88,2025-12-15,
9751,6063,23,Savings,Closed,433440.5,2025-11-02,2025-03-22
9752,14513,73,Savings,Inactive,82192.61,2024-05-11,2025-07-07
9753,14902,75,Salary,Inactive,60423.55,2023-03-04,2026-03-17
9754,13590,50,Salary,Inactive,189900.51,2021-01-04,
9755,5269,32,Savings,Closed,451665.89,2021-08-28,2025-03-28
9756,3459,25,Salary,Active,459031.88,2023-05-18,2026-03-09
9757,12454,85,Salary,Closed,309269.39,2024-06-26,2025-04-03
9758,687,51,Current,Closed,62486.01,2022-05-20,2025-02-20
9759,11058,68,Salary,Active,459911.43,2025-09-27,2025-06-13
9760,9632,25,Current,Closed,452173.27,2026-04-07,2026-03-27
9761,7957,16,Current,Active,21525.41,2022-01-21,2025-03-15
9762,2933,6,Savings,Active,361147.44,2023-01-21,2025-08-22
9763,9614,66,Current,Closed,297050.43,2026-04-14,2026-02-28
9764,5611,39,Savings,Active,359763.25,2021-03-09,
9765,680,3,Savings,Closed,134758.84,2024-12-29,
9766,14368,80,Current,Active,111022.45,2023-03-26,2025-06-14
9767,6219,56,Savings,Inactive,164978.06,2021-05-22,2025-07-24
9768,3131,17,Savings,Inactive,478080.34,2022-07-25,2025-06-16
9769,9028,39,Salary,Inactive,327622.59,2024-11-19,2025-05-15
9770,740,50,Current,Closed,433325.37,2022-08-15,2025-05-07
9771,7316,42,Current,Inactive,331262.42,2025-02-16,2026-04-12
9772,940,48,Savings,Inactive,329339.9,2022-11-29,
9773,3908,94,Savings,Active,318591.01,2025-11-22,2025-06-20
9774,10234,48,Salary,Closed,39639.1,2025-04-23,2025-12-09
9775,8788,42,Current,Closed,228831.98,2023-11-23,
9776,12604,31,Savings,Active,63540.3,2020-12-12,2025-03-15
9777,1924,97,Salary,Inactive,483097.51,2025-07-08,2025-07-10
9778,1264,88,Salary,Active,285344.77,2022-06-13,2025-04-20
9779,7620,42,Current,Active,101811.3,2024-11-14,2026-01-03
9780,13639,46,Savings,Closed,414925.6,2022-02-27,2026-04-06
